ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
21895,Maharashtra,Nagpur,Locality_97,Independent House,4,2432,111.25,0.05,2020,Unfurnished,29,18,5,5,5,Low,No,Yes,"Playground, Clubhouse",North,Builder,Under_Construction
68197,Gujarat,Ahmedabad,Locality_394,Villa,1,1764,393.46,0.22,2014,Semi-furnished,9,7,11,5,6,Low,Yes,Yes,"Playground, Pool, Clubhouse, Gym, Garden",West,Builder,Under_Construction
111388,Assam,Silchar,Locality_197,Villa,1,4677,186.44,0.04,2023,Unfurnished,0,27,2,1,7,Low,No,Yes,"Clubhouse, Garden, Gym, Pool",East,Broker,Ready_to_Move
114667,Andhra Pradesh,Vijayawada,Locality_193,Villa,1,623,13.43,0.02,1999,Unfurnished,30,2,26,2,5,Low,No,No,"Garden, Pool, Gym",West,Broker,Ready_to_Move
133872,Telangana,Warangal,Locality_371,Villa,3,2468,265.51,0.11,2010,Unfurnished,6,11,15,8,6,High,Yes,Yes,"Gym, Garden, Pool, Playground, Clubhouse",East,Owner,Ready_to_Move
102712,Uttar Pradesh,Noida,Locality_197,Independent House,1,1207,41.5,0.03,2005,Semi-furnished,19,6,20,6,4,Medium,No,Yes,"Pool, Playground",East,Broker,Under_Construction
97231,Maharashtra,Nagpur,Locality_427,Apartment,3,1845,316.66,0.17,2015,Semi-furnished,15,10,10,3,10,High,No,Yes,"Pool, Clubhouse",West,Owner,Ready_to_Move
172354,Madhya Pradesh,Bhopal,Locality_182,Villa,5,4784,414.14,0.09,2016,Unfurnished,15,21,9,4,6,Low,No,Yes,"Playground, Pool",West,Owner,Ready_to_Move
145696,Karnataka,Mysore,Locality_237,Independent House,5,3081,421.92,0.14,2016,Furnished,28,28,9,4,9,Low,No,No,"Playground, Gym, Pool",West,Builder,Ready_to_Move
51899,Delhi,Dwarka,Locality_325,Independent House,1,4925,416.22,0.08,2018,Semi-furnished,20,25,7,5,1,High,No,Yes,"Clubhouse, Pool, Playground, Gym, Garden",South,Builder,Ready_to_Move
87853,Karnataka,Mangalore,Locality_306,Apartment,5,4268,359.79,0.08,2004,Unfurnished,15,3,21,9,3,Medium,Yes,Yes,Garden,North,Owner,Under_Construction
163889,Tamil Nadu,Coimbatore,Locality_253,Independent House,2,4111,98.5,0.02,2011,Unfurnished,1,10,14,2,4,Medium,Yes,Yes,"Playground, Clubhouse",West,Broker,Ready_to_Move
37223,Uttarakhand,Haridwar,Locality_50,Apartment,2,2533,341.88,0.13,2017,Unfurnished,12,16,8,8,7,High,Yes,No,"Pool, Clubhouse, Playground, Gym",South,Broker,Ready_to_Move
59518,Maharashtra,Nagpur,Locality_197,Villa,4,1110,228.07,0.21,2003,Semi-furnished,27,18,22,6,9,Low,Yes,No,"Pool, Garden",West,Owner,Ready_to_Move
89324,Jharkhand,Ranchi,Locality_496,Villa,1,1269,63.79,0.05,2016,Semi-furnished,17,13,9,1,5,High,Yes,No,"Gym, Pool, Playground, Clubhouse",East,Owner,Ready_to_Move
62945,Bihar,Patna,Locality_292,Villa,2,1702,437.4,0.26,2007,Furnished,25,29,18,2,2,Medium,No,No,"Playground, Garden, Clubhouse, Pool, Gym",South,Owner,Under_Construction
60474,Chhattisgarh,Bilaspur,Locality_404,Villa,3,4174,143.2,0.03,1993,Semi-furnished,26,27,32,2,3,High,Yes,Yes,"Gym, Pool, Clubhouse",West,Owner,Ready_to_Move
180431,Chhattisgarh,Raipur,Locality_143,Apartment,1,4187,335.86,0.08,2006,Semi-furnished,13,15,19,6,4,Low,Yes,No,"Garden, Gym",West,Builder,Under_Construction
211360,Delhi,New Delhi,Locality_429,Villa,1,3851,210.89,0.05,2019,Furnished,18,24,6,5,4,Low,No,No,"Clubhouse, Gym, Pool, Garden, Playground",South,Builder,Ready_to_Move
222819,Karnataka,Bangalore,Locality_242,Independent House,3,3148,126.48,0.04,1994,Semi-furnished,9,7,31,4,3,Medium,Yes,No,"Garden, Pool, Clubhouse, Playground, Gym",West,Builder,Ready_to_Move
225389,Karnataka,Bangalore,Locality_355,Apartment,3,3016,444.42,0.15,1993,Unfurnished,14,28,32,9,10,High,Yes,No,"Clubhouse, Garden, Gym, Pool",West,Owner,Under_Construction
198414,Telangana,Hyderabad,Locality_35,Villa,4,3947,96.15,0.02,2012,Unfurnished,21,20,13,10,1,Low,Yes,No,"Playground, Clubhouse",North,Broker,Ready_to_Move
101393,Jharkhand,Jamshedpur,Locality_402,Villa,1,876,297.51,0.34,2019,Unfurnished,30,15,6,3,7,Medium,No,Yes,"Gym, Garden",East,Broker,Under_Construction
217813,Kerala,Kochi,Locality_46,Apartment,3,2897,284.87,0.1,2019,Semi-furnished,30,20,6,9,9,Low,Yes,No,"Clubhouse, Gym, Garden, Pool",East,Owner,Under_Construction
183571,Jharkhand,Jamshedpur,Locality_497,Independent House,1,4171,410.4,0.1,1995,Semi-furnished,2,6,30,4,4,Low,Yes,No,"Clubhouse, Gym, Playground",North,Owner,Ready_to_Move
239409,Madhya Pradesh,Indore,Locality_94,Apartment,1,3843,124.71,0.03,1997,Furnished,27,6,28,9,9,High,No,Yes,"Gym, Garden",East,Owner,Under_Construction
57592,Gujarat,Ahmedabad,Locality_493,Independent House,1,1579,456.42,0.29,2000,Semi-furnished,6,10,25,9,8,Medium,No,Yes,"Playground, Pool",South,Builder,Ready_to_Move
233475,Bihar,Patna,Locality_368,Apartment,3,1402,218.88,0.16,2017,Furnished,14,6,8,1,6,Medium,No,No,Pool,West,Broker,Ready_to_Move
21916,Uttarakhand,Haridwar,Locality_96,Villa,2,4841,46.57,0.01,1993,Furnished,10,14,32,1,9,Medium,No,Yes,Clubhouse,North,Broker,Under_Construction
235468,Punjab,Amritsar,Locality_264,Independent House,2,4836,430.19,0.09,1998,Furnished,28,26,27,10,2,Low,Yes,Yes,Playground,West,Owner,Under_Construction
98721,Telangana,Warangal,Locality_209,Villa,5,3645,469.81,0.13,2020,Unfurnished,8,21,5,1,9,Low,Yes,Yes,"Pool, Playground, Gym, Garden, Clubhouse",East,Builder,Ready_to_Move
84496,Tamil Nadu,Chennai,Locality_303,Villa,2,3050,143.71,0.05,2020,Semi-furnished,26,24,5,6,8,High,Yes,Yes,"Clubhouse, Gym",South,Broker,Ready_to_Move
192270,Madhya Pradesh,Indore,Locality_440,Apartment,5,581,178.39,0.31,2006,Semi-furnished,13,20,19,7,1,High,Yes,Yes,"Pool, Garden, Gym",East,Broker,Under_Construction
238934,Odisha,Cuttack,Locality_261,Apartment,5,1834,310.94,0.17,2002,Unfurnished,23,7,23,2,9,Low,Yes,No,Pool,South,Broker,Under_Construction
143560,Odisha,Bhubaneswar,Locality_319,Independent House,4,3632,278.38,0.08,2011,Furnished,10,24,14,3,6,High,Yes,Yes,"Pool, Playground, Gym, Clubhouse, Garden",North,Broker,Ready_to_Move
119703,Kerala,Kochi,Locality_144,Independent House,4,1851,299.12,0.16,2003,Unfurnished,17,10,22,10,4,High,No,No,"Gym, Pool",North,Broker,Under_Construction
47922,Punjab,Amritsar,Locality_351,Villa,2,4067,237.11,0.06,2007,Furnished,28,3,18,9,5,Low,No,No,Clubhouse,West,Builder,Ready_to_Move
28356,Tamil Nadu,Chennai,Locality_23,Independent House,2,3996,245.49,0.06,1998,Unfurnished,24,3,27,1,2,High,No,Yes,"Gym, Playground",East,Owner,Ready_to_Move
243583,Haryana,Faridabad,Locality_279,Villa,4,1821,76.04,0.04,2009,Unfurnished,8,17,16,9,3,Medium,Yes,Yes,"Pool, Playground, Gym, Garden",East,Owner,Under_Construction
212266,Jharkhand,Ranchi,Locality_379,Independent House,5,2972,269.61,0.09,2018,Unfurnished,29,12,7,4,9,High,No,Yes,"Clubhouse, Garden, Gym, Pool",North,Broker,Under_Construction
47815,Karnataka,Mysore,Locality_276,Apartment,1,3162,239.13,0.08,1998,Unfurnished,16,11,27,3,1,High,No,No,"Playground, Garden, Pool",South,Owner,Ready_to_Move
111996,Assam,Guwahati,Locality_110,Apartment,4,857,28.18,0.03,1994,Unfurnished,26,4,31,5,1,Medium,No,No,Garden,West,Builder,Ready_to_Move
180330,Delhi,Dwarka,Locality_57,Villa,4,4894,40.09,0.01,2010,Semi-furnished,6,22,15,6,6,Medium,Yes,No,"Playground, Clubhouse",East,Builder,Ready_to_Move
122688,Karnataka,Bangalore,Locality_214,Villa,1,3896,381.22,0.1,1993,Semi-furnished,2,1,32,8,3,Low,No,Yes,"Pool, Playground",North,Owner,Under_Construction
113408,Delhi,New Delhi,Locality_315,Villa,4,4892,295.79,0.06,1998,Furnished,21,22,27,9,2,Medium,No,No,"Pool, Clubhouse",East,Broker,Ready_to_Move
128293,Punjab,Ludhiana,Locality_279,Apartment,1,2762,207.85,0.08,2021,Unfurnished,7,22,4,6,8,Low,No,Yes,"Clubhouse, Pool, Gym, Playground",East,Builder,Under_Construction
30721,Assam,Silchar,Locality_105,Villa,4,2029,43.24,0.02,1991,Semi-furnished,23,11,34,5,8,Medium,No,No,"Gym, Pool, Garden, Clubhouse, Playground",East,Owner,Under_Construction
121352,Chhattisgarh,Bilaspur,Locality_20,Villa,5,1046,188.59,0.18,2016,Semi-furnished,22,13,9,10,8,Low,No,Yes,"Pool, Playground",East,Owner,Under_Construction
170764,Karnataka,Mangalore,Locality_286,Villa,1,2325,332.36,0.14,1998,Unfurnished,0,24,27,8,4,High,Yes,Yes,"Playground, Garden",North,Owner,Under_Construction
26887,West Bengal,Kolkata,Locality_284,Independent House,5,1159,260.93,0.23,2022,Unfurnished,5,19,3,4,5,Low,No,Yes,Pool,South,Owner,Under_Construction
235746,Assam,Guwahati,Locality_360,Independent House,3,3915,312.42,0.08,1992,Unfurnished,27,23,33,1,6,Medium,No,Yes,"Gym, Garden, Clubhouse, Playground, Pool",North,Owner,Under_Construction
35291,Karnataka,Mangalore,Locality_145,Villa,5,4040,112.82,0.03,1995,Furnished,1,24,30,6,8,High,Yes,No,Garden,East,Broker,Ready_to_Move
117840,Telangana,Warangal,Locality_290,Independent House,2,3717,356.46,0.1,1991,Unfurnished,22,16,34,10,9,Low,Yes,Yes,"Playground, Pool, Gym",North,Broker,Under_Construction
179148,Kerala,Trivandrum,Locality_486,Villa,3,971,208.98,0.22,2011,Furnished,24,25,14,1,8,Medium,No,Yes,"Pool, Clubhouse, Playground, Garden",West,Owner,Ready_to_Move
73486,Telangana,Hyderabad,Locality_37,Independent House,2,1523,386.59,0.25,2023,Furnished,16,29,2,7,8,Medium,No,Yes,"Clubhouse, Gym, Garden, Playground, Pool",South,Builder,Ready_to_Move
163054,Chhattisgarh,Raipur,Locality_106,Apartment,2,2883,21.72,0.01,1994,Semi-furnished,9,9,31,3,6,Low,Yes,No,Garden,West,Owner,Ready_to_Move
91840,Uttar Pradesh,Lucknow,Locality_266,Independent House,2,504,276.03,0.55,2003,Semi-furnished,27,9,22,7,10,High,No,No,"Playground, Gym, Clubhouse",East,Broker,Under_Construction
82468,Gujarat,Ahmedabad,Locality_202,Villa,4,1530,207.09,0.14,2009,Unfurnished,4,25,16,9,6,High,Yes,Yes,"Playground, Gym, Garden, Pool, Clubhouse",West,Owner,Under_Construction
64872,Telangana,Hyderabad,Locality_401,Independent House,2,1298,28.26,0.02,2012,Unfurnished,25,29,13,6,3,High,No,No,Garden,North,Owner,Ready_to_Move
128410,West Bengal,Kolkata,Locality_472,Independent House,5,884,267.78,0.3,2016,Semi-furnished,6,1,9,1,5,Medium,No,No,"Gym, Clubhouse, Garden, Playground, Pool",West,Owner,Under_Construction
122717,Delhi,New Delhi,Locality_459,Villa,4,4165,499.23,0.12,1992,Unfurnished,25,24,33,8,5,Medium,No,No,Clubhouse,North,Broker,Under_Construction
2342,Kerala,Kochi,Locality_220,Apartment,5,1562,419.71,0.27,2009,Semi-furnished,8,14,16,3,2,Medium,Yes,Yes,"Garden, Clubhouse, Playground, Gym",West,Owner,Ready_to_Move
125753,Karnataka,Bangalore,Locality_443,Independent House,4,554,221.36,0.4,2021,Semi-furnished,28,16,4,8,4,Medium,Yes,Yes,"Garden, Pool, Gym, Clubhouse",North,Broker,Under_Construction
49424,Assam,Silchar,Locality_269,Apartment,3,4293,392.77,0.09,2003,Semi-furnished,13,10,22,3,5,Low,Yes,Yes,"Playground, Gym",South,Builder,Under_Construction
223398,Madhya Pradesh,Indore,Locality_443,Villa,1,2725,461.94,0.17,2005,Furnished,22,27,20,10,2,Low,No,No,Pool,West,Builder,Under_Construction
8523,Odisha,Bhubaneswar,Locality_229,Villa,4,3440,379.84,0.11,2006,Unfurnished,22,24,19,5,4,Medium,No,Yes,"Clubhouse, Pool, Garden, Gym, Playground",West,Broker,Under_Construction
237385,Tamil Nadu,Chennai,Locality_395,Apartment,3,2326,335.62,0.14,2015,Unfurnished,5,22,10,1,4,Medium,Yes,No,"Clubhouse, Gym, Pool, Playground",West,Owner,Ready_to_Move
110459,Madhya Pradesh,Indore,Locality_484,Apartment,3,4736,275.9,0.06,2018,Semi-furnished,17,29,7,2,3,Low,No,Yes,"Pool, Garden",West,Owner,Ready_to_Move
196700,Karnataka,Mysore,Locality_18,Apartment,3,635,143.48,0.23,1991,Semi-furnished,20,11,34,5,8,Low,Yes,No,Playground,North,Owner,Under_Construction
191675,Odisha,Cuttack,Locality_405,Villa,5,1563,211.23,0.14,2000,Semi-furnished,26,27,25,1,6,Medium,Yes,Yes,"Gym, Clubhouse, Pool",East,Owner,Under_Construction
72381,Assam,Silchar,Locality_31,Independent House,2,2871,236.31,0.08,2014,Unfurnished,21,21,11,1,7,Medium,Yes,Yes,"Garden, Playground, Pool",West,Builder,Ready_to_Move
158562,Assam,Silchar,Locality_120,Apartment,4,2318,56.09,0.02,1996,Unfurnished,28,12,29,4,10,High,Yes,No,"Garden, Clubhouse",West,Broker,Ready_to_Move
67461,Uttar Pradesh,Noida,Locality_177,Apartment,2,1337,151.99,0.11,2015,Furnished,25,25,10,1,4,Low,No,No,Clubhouse,West,Owner,Under_Construction
81833,Bihar,Gaya,Locality_289,Independent House,4,3252,333.86,0.1,2002,Furnished,16,5,23,3,1,High,Yes,Yes,"Clubhouse, Gym",South,Builder,Under_Construction
203678,Rajasthan,Jodhpur,Locality_465,Independent House,5,4562,467.07,0.1,2006,Unfurnished,19,5,19,7,6,Low,Yes,No,Clubhouse,West,Builder,Ready_to_Move
108167,Assam,Silchar,Locality_19,Apartment,1,633,215.86,0.34,2000,Furnished,5,3,25,9,4,High,No,No,"Clubhouse, Playground, Pool, Gym",West,Broker,Ready_to_Move
171601,Tamil Nadu,Chennai,Locality_53,Villa,1,2501,273.37,0.11,2020,Semi-furnished,1,24,5,6,10,High,Yes,Yes,"Pool, Gym, Garden",West,Owner,Ready_to_Move
13503,Uttar Pradesh,Lucknow,Locality_232,Independent House,4,1306,117.74,0.09,2019,Semi-furnished,22,8,6,9,5,High,Yes,No,"Garden, Playground",East,Broker,Under_Construction
213875,Jharkhand,Jamshedpur,Locality_464,Villa,2,2810,68.97,0.02,1992,Furnished,22,5,33,7,9,Low,No,Yes,"Pool, Playground, Gym, Garden",West,Owner,Under_Construction
114567,Jharkhand,Jamshedpur,Locality_407,Apartment,1,2778,419.19,0.15,2012,Semi-furnished,6,29,13,9,8,Low,Yes,Yes,"Garden, Clubhouse, Playground, Pool, Gym",East,Builder,Under_Construction
57711,Gujarat,Ahmedabad,Locality_174,Villa,2,2409,230.39,0.1,2020,Semi-furnished,2,2,5,5,1,Medium,Yes,Yes,"Pool, Playground, Gym, Garden",North,Builder,Ready_to_Move
35380,Rajasthan,Jodhpur,Locality_400,Villa,4,3603,188.58,0.05,2007,Semi-furnished,2,6,18,3,7,Low,Yes,Yes,"Playground, Gym, Pool, Garden",East,Builder,Under_Construction
101404,Uttarakhand,Haridwar,Locality_98,Independent House,3,1124,203.02,0.18,2022,Unfurnished,19,4,3,7,8,High,No,Yes,"Garden, Gym, Pool",South,Builder,Ready_to_Move
112640,Kerala,Kochi,Locality_214,Villa,4,1695,121.42,0.07,2023,Unfurnished,29,23,2,3,1,Low,No,Yes,"Pool, Gym, Garden, Playground",East,Owner,Under_Construction
42275,Punjab,Amritsar,Locality_123,Independent House,2,947,204.1,0.22,2015,Unfurnished,9,7,10,4,1,Medium,No,No,Pool,West,Builder,Under_Construction
111854,Tamil Nadu,Chennai,Locality_393,Apartment,1,2905,170.54,0.06,2021,Semi-furnished,2,12,4,9,4,Medium,No,Yes,"Clubhouse, Pool, Garden, Playground, Gym",South,Owner,Ready_to_Move
111727,Kerala,Trivandrum,Locality_255,Independent House,5,1001,166.13,0.17,2003,Unfurnished,25,11,22,9,7,High,No,No,"Playground, Gym",East,Builder,Ready_to_Move
200312,Punjab,Ludhiana,Locality_70,Apartment,5,3052,221.04,0.07,2015,Semi-furnished,30,25,10,7,2,Low,Yes,Yes,"Playground, Pool, Clubhouse, Garden, Gym",North,Broker,Under_Construction
162572,Uttar Pradesh,Lucknow,Locality_262,Independent House,5,952,275.37,0.29,2003,Semi-furnished,9,8,22,9,10,Medium,Yes,Yes,Playground,North,Builder,Under_Construction
175909,Telangana,Hyderabad,Locality_240,Independent House,4,4425,44.09,0.01,2022,Furnished,22,14,3,4,10,High,No,No,Clubhouse,East,Owner,Ready_to_Move
88984,Maharashtra,Pune,Locality_491,Apartment,5,3451,83.38,0.02,1990,Unfurnished,3,3,35,8,4,Low,Yes,No,"Gym, Playground, Clubhouse",East,Owner,Ready_to_Move
85856,Chhattisgarh,Raipur,Locality_144,Villa,1,2113,426.92,0.2,1990,Semi-furnished,12,17,35,6,8,Medium,No,No,"Clubhouse, Garden",East,Broker,Under_Construction
87783,Kerala,Kochi,Locality_58,Apartment,3,3001,383.1,0.13,2016,Furnished,30,30,9,1,2,High,Yes,No,Clubhouse,West,Owner,Under_Construction
73957,Telangana,Hyderabad,Locality_104,Villa,4,2406,172.56,0.07,2008,Unfurnished,20,24,17,8,6,High,Yes,Yes,"Clubhouse, Playground, Pool, Gym",North,Builder,Under_Construction
59687,Delhi,New Delhi,Locality_255,Apartment,3,2319,476.9,0.21,1998,Semi-furnished,22,13,27,1,2,Medium,Yes,Yes,"Playground, Pool, Clubhouse",North,Builder,Under_Construction
76138,Jharkhand,Jamshedpur,Locality_197,Villa,4,3998,457.57,0.11,2004,Unfurnished,7,14,21,2,1,Low,Yes,No,Gym,East,Owner,Ready_to_Move
89962,Madhya Pradesh,Indore,Locality_290,Apartment,1,1959,67.71,0.03,2014,Unfurnished,22,26,11,8,6,High,No,No,"Garden, Pool",East,Broker,Ready_to_Move
157282,Bihar,Patna,Locality_86,Villa,5,3749,34.14,0.01,2014,Furnished,28,19,11,5,8,Medium,No,No,"Pool, Garden, Clubhouse",East,Broker,Under_Construction
158689,Rajasthan,Jaipur,Locality_107,Villa,5,1011,490.25,0.48,2005,Unfurnished,11,10,20,9,3,Medium,Yes,Yes,"Playground, Pool",South,Builder,Under_Construction
20076,Assam,Silchar,Locality_142,Independent House,5,4399,122.52,0.03,2023,Furnished,3,4,2,7,2,High,Yes,No,"Gym, Pool, Garden, Playground, Clubhouse",North,Builder,Under_Construction
33363,Gujarat,Surat,Locality_380,Apartment,2,798,471.51,0.59,1995,Furnished,22,23,30,10,1,Low,Yes,Yes,"Pool, Garden, Gym",North,Owner,Under_Construction
203166,Andhra Pradesh,Vishakhapatnam,Locality_422,Villa,2,1088,265.01,0.24,2003,Semi-furnished,3,19,22,6,5,Low,Yes,Yes,Playground,West,Builder,Ready_to_Move
114386,Assam,Guwahati,Locality_368,Independent House,4,2377,224.96,0.09,2007,Semi-furnished,24,13,18,1,3,Medium,No,Yes,"Garden, Playground",East,Broker,Under_Construction
7356,Andhra Pradesh,Vishakhapatnam,Locality_349,Apartment,2,2411,486.04,0.2,2000,Semi-furnished,25,14,25,3,1,Medium,Yes,Yes,"Playground, Pool, Garden, Gym, Clubhouse",East,Broker,Under_Construction
31866,Odisha,Bhubaneswar,Locality_335,Apartment,3,4649,430.89,0.09,2023,Unfurnished,0,1,2,7,4,Medium,No,Yes,"Playground, Gym, Garden, Clubhouse, Pool",South,Broker,Ready_to_Move
188085,Telangana,Warangal,Locality_312,Apartment,5,2462,12.12,0.0,2014,Semi-furnished,15,2,11,1,1,Low,Yes,Yes,Garden,East,Owner,Ready_to_Move
101619,Haryana,Gurgaon,Locality_417,Apartment,1,3906,325.0,0.08,2016,Furnished,15,16,9,5,7,High,No,No,"Garden, Gym",East,Owner,Under_Construction
82921,Jharkhand,Jamshedpur,Locality_31,Independent House,1,3388,473.56,0.14,2010,Semi-furnished,3,12,15,1,6,Medium,Yes,Yes,Pool,East,Broker,Ready_to_Move
193996,Karnataka,Bangalore,Locality_29,Villa,1,905,469.45,0.52,2012,Semi-furnished,16,30,13,3,10,Medium,Yes,No,Pool,South,Owner,Under_Construction
47715,Telangana,Hyderabad,Locality_315,Independent House,2,620,170.13,0.27,2005,Semi-furnished,17,29,20,1,8,High,No,Yes,"Playground, Garden, Gym, Clubhouse",North,Owner,Under_Construction
233294,Karnataka,Mangalore,Locality_482,Apartment,1,2140,488.23,0.23,2021,Unfurnished,24,9,4,3,8,Medium,No,No,"Playground, Pool, Clubhouse, Garden, Gym",East,Broker,Ready_to_Move
54985,Gujarat,Surat,Locality_485,Apartment,4,2686,169.15,0.06,2003,Furnished,4,21,22,4,8,High,No,No,"Playground, Clubhouse, Gym, Garden",North,Builder,Under_Construction
158494,Odisha,Bhubaneswar,Locality_364,Villa,1,1911,292.23,0.15,2015,Unfurnished,7,21,10,3,7,Low,No,Yes,"Gym, Clubhouse, Pool, Playground",East,Broker,Under_Construction
84741,Punjab,Amritsar,Locality_187,Villa,1,1582,46.67,0.03,2017,Semi-furnished,4,21,8,4,5,Medium,Yes,Yes,"Clubhouse, Pool, Gym",East,Builder,Ready_to_Move
34517,Karnataka,Bangalore,Locality_481,Independent House,2,4060,304.24,0.07,2010,Furnished,23,2,15,7,7,High,Yes,Yes,"Playground, Garden, Gym, Pool",North,Owner,Ready_to_Move
46042,Kerala,Kochi,Locality_197,Apartment,4,3936,464.88,0.12,2012,Unfurnished,23,17,13,7,2,Low,No,No,"Clubhouse, Garden, Pool, Gym, Playground",North,Owner,Ready_to_Move
175810,Tamil Nadu,Chennai,Locality_416,Villa,2,4235,286.26,0.07,2021,Unfurnished,18,29,4,6,8,Medium,Yes,No,"Clubhouse, Pool, Gym",South,Broker,Ready_to_Move
167669,Uttar Pradesh,Noida,Locality_357,Independent House,3,1926,220.11,0.11,2002,Semi-furnished,17,5,23,3,5,Low,No,No,Pool,West,Broker,Under_Construction
66048,Telangana,Hyderabad,Locality_65,Villa,4,4216,151.95,0.04,2003,Furnished,17,18,22,10,7,Low,Yes,No,"Garden, Playground, Clubhouse, Gym, Pool",West,Broker,Under_Construction
43779,Delhi,Dwarka,Locality_219,Villa,4,3460,414.53,0.12,1994,Semi-furnished,10,25,31,10,4,Medium,No,Yes,"Playground, Clubhouse, Gym, Garden, Pool",West,Builder,Under_Construction
28190,Tamil Nadu,Coimbatore,Locality_172,Apartment,3,1215,436.19,0.36,1995,Furnished,19,25,30,2,3,Medium,No,Yes,"Clubhouse, Playground",East,Broker,Under_Construction
96024,Madhya Pradesh,Indore,Locality_60,Villa,3,3795,371.58,0.1,2001,Semi-furnished,16,16,24,5,5,High,No,No,"Pool, Gym, Playground, Garden",South,Broker,Under_Construction
147935,Punjab,Ludhiana,Locality_123,Apartment,1,2277,224.51,0.1,1995,Furnished,0,13,30,4,4,Medium,No,Yes,"Garden, Playground",East,Owner,Under_Construction
95256,Kerala,Kochi,Locality_161,Apartment,1,917,46.88,0.05,2017,Furnished,6,7,8,3,5,Low,Yes,No,"Playground, Clubhouse, Pool",South,Owner,Ready_to_Move
26941,Jharkhand,Jamshedpur,Locality_411,Independent House,4,884,303.82,0.34,2003,Unfurnished,15,18,22,6,8,High,No,No,Pool,West,Broker,Under_Construction
42304,Assam,Silchar,Locality_458,Apartment,1,1537,42.76,0.03,2012,Unfurnished,13,3,13,4,5,High,No,Yes,"Playground, Clubhouse, Gym",West,Owner,Under_Construction
236838,Uttar Pradesh,Lucknow,Locality_466,Villa,5,2684,420.25,0.16,2014,Unfurnished,9,19,11,8,2,Low,Yes,Yes,Gym,North,Broker,Ready_to_Move
48861,Chhattisgarh,Bilaspur,Locality_175,Villa,5,3235,36.3,0.01,2015,Furnished,2,8,10,2,2,Medium,Yes,Yes,"Gym, Pool, Garden, Playground",West,Broker,Under_Construction
146593,Haryana,Faridabad,Locality_61,Apartment,3,3901,450.04,0.12,1992,Semi-furnished,5,26,33,9,3,High,No,No,"Gym, Garden, Playground",South,Owner,Ready_to_Move
124952,Tamil Nadu,Chennai,Locality_49,Villa,2,999,473.37,0.47,2000,Semi-furnished,26,6,25,3,7,High,No,Yes,Garden,North,Builder,Under_Construction
71810,Uttarakhand,Haridwar,Locality_340,Apartment,1,4823,31.86,0.01,2008,Furnished,0,17,17,1,1,High,Yes,Yes,"Playground, Garden",North,Owner,Ready_to_Move
105906,Madhya Pradesh,Indore,Locality_305,Apartment,5,3320,409.71,0.12,2008,Furnished,7,28,17,7,8,High,No,No,"Garden, Clubhouse, Playground, Gym",South,Owner,Ready_to_Move
221176,Bihar,Patna,Locality_174,Apartment,4,1956,494.6,0.25,2019,Furnished,10,1,6,2,8,Medium,No,Yes,"Clubhouse, Garden, Pool, Gym",West,Broker,Ready_to_Move
81707,Delhi,New Delhi,Locality_250,Apartment,2,1121,336.04,0.3,2005,Unfurnished,29,14,20,7,9,High,No,Yes,"Pool, Clubhouse",North,Broker,Under_Construction
